Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url
udacity ML_SageMaker_Studies,"Case studies, examples, and exercises for learning to deploy ML models using AWS SageMaker.","['Jupyter Notebook', 'Python']",414,364,56,0,8,0,https://github.com/udacity/ML_SageMaker_Studies
jtang613 GhidrAssist,An LLM extension for Ghidra to enable AI assistance in RE.,"['Java', 'HTML']",29,364,116,0,4,42,https://github.com/jtang613/GhidrAssist
php-opencv php-opencv,opencv 4.5+ with dnn module for php 7/8,"['C++', 'C', 'PHP', 'M4', 'JavaScript', 'Dockerfile']",51,364,382,2,3,0,https://github.com/php-opencv/php-opencv
cycleuser MLAPP-CN,A Chinese Notes of MLAPP，MLAPP 中文笔记项目 https://zhuanlan.zhihu.com/python-kivy,"['HTML', 'TeX']",75,363,268,0,6,0,https://github.com/cycleuser/MLAPP-CN
torchsynth torchsynth,"A GPU-optional modular synthesizer in pytorch, 16200x faster than realtime, for audio ML researchers.",['Python'],16,363,1404,44,8,5,https://github.com/torchsynth/torchsynth
imteekay machine-learning-research,✨ AI/ML & Bio/Medicine Research,"['Jupyter Notebook', 'Python']",45,362,1420,0,0,0,https://github.com/imteekay/machine-learning-research
chokkan mlnote,機械学習帳,['Jupyter Notebook'],28,362,86,0,3,0,https://github.com/chokkan/mlnote
LeapLabTHU MLLA,Official repository of MLLA (NeurIPS 2024),"['Python', 'Shell']",18,362,14,0,0,0,https://github.com/LeapLabTHU/MLLA
infinitered react-native-mlkit,react-native-mlkit - The definitive MLKit wrapper for React Native and Expo,"['TypeScript', 'CSS', 'JavaScript', 'Kotlin', 'Swift', 'HTML', 'Other']",29,362,353,2,19,66,https://github.com/infinitered/react-native-mlkit
facebookresearch dietgpu,"GPU implementation of a fast generalized ANS (asymmetric numeral system) entropy encoder and decoder, with extensions for lossless compression of numerical and other data types in HPC/ML applications.","['Cuda', 'C++', 'Python', 'CMake', 'Dockerfile']",32,362,23,3,8,0,https://github.com/facebookresearch/dietgpu
kartben artificial-nose,"Instructions, source code, and misc. resources needed for building a Tiny ML-powered artificial nose.","['C', 'C++', 'Other']",75,361,101,2,3,3,https://github.com/kartben/artificial-nose
SamirPaulb real-time-voice-translator,"A desktop application that uses AI to translate voice between languages in real time, while preserving the speaker's tone and emotion.","['Tcl', 'HTML', 'PLSQL', 'Roff', 'Python', 'DTrace']",88,361,36,0,0,3,https://github.com/SamirPaulb/real-time-voice-translator
ds4dm ecole,Extensible Combinatorial Optimization Learning Environments,"['C++', 'JetBrains MPS', 'Python', 'CMake', 'Shell']",76,360,1512,7,7,18,https://github.com/ds4dm/ecole
smartscanapp smartscan-android,Search images and videos offline using text or by reverse image search with on-device AI.,['Kotlin'],15,360,796,0,0,14,https://github.com/smartscanapp/smartscan-android
google CommonLoopUtils,CLU lets you write beautiful training loops in JAX.,"['Jupyter Notebook', 'Python']",32,359,293,38,35,15,https://github.com/google/CommonLoopUtils
kfl mosml,"Moscow ML is a light-weight implementation of Standard ML (SML), a strict functional language widely used in teaching and research.","['Standard ML', 'C', 'HTML', 'TeX', 'Makefile', 'Lex', 'Other']",43,359,588,9,9,2,https://github.com/kfl/mosml
EliotAndres pretrained.ml,[DEPRECATED] Compilation of pre-trained deep learning models with demos and code.,"['Python', 'Dockerfile', 'Shell']",65,358,29,0,2,0,https://github.com/EliotAndres/pretrained.ml
mlop-ai mlop,Next Generation Experimental Tracking for Machine Learning Operations,"['Python', 'Shell']",5,358,106,0,2,2,https://github.com/mlop-ai/mlop
TUDB-Labs mLoRA,"An Efficient ""Factory"" to Build Multiple LoRA Adapters","['Python', 'Other']",65,357,310,1,17,0,https://github.com/TUDB-Labs/mLoRA
MilesCranmer awesome-ml-demos,Curated list of interactive ML demos,[],12,356,15,1,0,0,https://github.com/MilesCranmer/awesome-ml-demos
rodrigo-arenas Sklearn-genetic-opt,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",['Python'],90,354,544,3,19,19,https://github.com/rodrigo-arenas/Sklearn-genetic-opt
julycoding BAT-ML-1000,BAT机器学习面试1000题系列,[],63,354,10,0,0,0,https://github.com/julycoding/BAT-ML-1000
ahmetws UnsplashExplorer-CoreML,Core ML demo app with Unsplash API,['Swift'],16,354,8,0,0,0,https://github.com/ahmetws/UnsplashExplorer-CoreML
ANSSI-FR MLA,"Multi Layer Archive – A pure Rust archive format with encryption, compression, digital signatures, and post-quantum cryptography","['Rust', 'C', 'Python', 'C++', 'Makefile']",20,352,1064,4,8,12,https://github.com/ANSSI-FR/MLA
facebookresearch spdl,Scalable and Performant Data Loading,"['Python', 'C++', 'CMake', 'Other']",21,351,960,8,11,15,https://github.com/facebookresearch/spdl
wingo fibers,Concurrent ML-like concurrency for Guile,"['Scheme', 'M4', 'C', 'Makefile', 'Shell']",38,351,383,10,17,11,https://github.com/wingo/fibers
coding-blocks-archives machine-learning-online-2018,ML Online Course Repository. Course videos on online.codingblocks.com,"['Jupyter Notebook', 'HTML', 'Other']",649,350,48,3,3,0,https://github.com/coding-blocks-archives/machine-learning-online-2018
ftramer Steal-ML,Model extraction attacks on Machine-Learning-as-a-Service platforms.,"['Python', 'HTML', 'C++', 'C', 'Makefile']",98,350,6,1,0,0,https://github.com/ftramer/Steal-ML
iml-wg HEP-ML-Resources,Listing of useful learning resources for machine learning applications in high energy physics (HEPML),"['TeX', 'Makefile']",118,350,154,1,15,4,https://github.com/iml-wg/HEP-ML-Resources
Alibaba-MIIL ML_Decoder,"Official PyTorch implementation of ""ML-Decoder: Scalable and Versatile Classification Head"" (2021)",['Python'],55,350,54,1,2,0,https://github.com/Alibaba-MIIL/ML_Decoder
upgini upgini,"Data search & enrichment library for Machine Learning → Easily find and add relevant features to your ML & AI pipeline from hundreds of public and premium external data sources, including open & commercial LLMs","['Python', 'Jupyter Notebook']",26,349,963,3,13,82,https://github.com/upgini/upgini
TIO-IKIM CellViT,CellViT: Vision Transformers for Precise Cell Segmentation and Classification,"['Python', 'Roff', 'Other']",61,348,99,0,0,0,https://github.com/TIO-IKIM/CellViT
maxmon abu_ml,机器学习技术研究室——by阿布量化小组,['Jupyter Notebook'],171,347,7,0,0,0,https://github.com/maxmon/abu_ml
awslabs mlm-scoring,Python library & examples for Masked Language Model Scoring (ACL 2020),"['Python', 'Shell']",60,347,18,2,2,0,https://github.com/awslabs/mlm-scoring
hanleyweng Gesture-Recognition-101-CoreML-ARKit,Simple project to recognize hands in realtime. 👋 Serves as an Example for building your own object recognizer.,['Swift'],49,347,20,0,0,0,https://github.com/hanleyweng/Gesture-Recognition-101-CoreML-ARKit
Pythondeveloper6 Awesome-MLOPS,All the available resources to master MLOPS from scratch,[],55,346,8,1,2,0,https://github.com/Pythondeveloper6/Awesome-MLOPS
chaserileyroberts mltest,Testing framework to simplify writing ML unit tests.,['Python'],26,346,70,1,0,0,https://github.com/chaserileyroberts/mltest
scicloj tablecloth,Dataset manipulation library built on the top of tech.ml.dataset,"['Clojure', 'Other']",29,345,429,7,16,0,https://github.com/scicloj/tablecloth
molihuan mlhfileselectorlib,"🔥🔥🔥Android文件选择器 路径选择器，自动申请存储权限，支持安卓4.4 ~ 13,支持Android/data和Android/obb目录访问，支持自定义UI，支持SD卡.(Provide file or path selection, automatically apply for storage permission, support Android 4.4 to 13, support Android/data and Android/obb directory access, support custom UI,Support SD card.",['Java'],32,344,52,0,2,13,https://github.com/molihuan/mlhfileselectorlib
apple ml-gmpi,"[ECCV 2022, Oral Presentation] Official PyTorch implementation of GMPI","['Python', 'Cuda', 'C++', 'Shell']",32,344,17,1,0,1,https://github.com/apple/ml-gmpi
aporia-ai mlnotify,🔔 No need to keep checking your training - just one import line and you'll know the second it's done.,"['Vue', 'Python', 'TypeScript', 'JavaScript', 'Makefile', 'SCSS']",19,344,26,5,7,4,https://github.com/aporia-ai/mlnotify
cosdata cosdata,"Cosdata: A cutting-edge AI data platform for next-gen search pipelines. Features semantic search, hybrid capabilities, real-time scalability, and ML integration. Designed for immutability and version control to enhance AI projects.","['Rust', 'Python', 'Other']",37,344,1082,1,23,0,https://github.com/cosdata/cosdata
lwpyh Awesome-MLLM-Reasoning-Collection,"A collection of multimodal reasoning papers, codes, datasets, benchmarks and resources.",[],24,343,103,0,10,0,https://github.com/lwpyh/Awesome-MLLM-Reasoning-Collection
Nachimak28 awesome-list-of-awesomes,"A curated list of all the Awesome --Topic Name-- lists I've found till date relevant to Data lifecycle, ML and DL.",[],48,343,267,1,2,0,https://github.com/Nachimak28/awesome-list-of-awesomes
amuletml amulet,An ML-like functional programming language,"['Haskell', 'OCaml', 'Yacc', 'Standard ML', 'Lua', 'Lex', 'Other']",20,341,1209,1,7,10,https://github.com/amuletml/amulet
azminewasi Machine-Learning-AndrewNg-DeepLearning.AI,"Contains all course modules, exercises and notes of ML Specialization by Andrew Ng, Stanford Un. and DeepLearning.ai in Coursera","['Jupyter Notebook', 'Python']",185,341,16,0,0,0,https://github.com/azminewasi/Machine-Learning-AndrewNg-DeepLearning.AI
anish-lakkapragada SeaLion,The first machine learning framework that encourages learning ML concepts instead of memorizing class functions.,"['Python', 'Cython']",37,341,634,0,4,122,https://github.com/anish-lakkapragada/SeaLion
NishkarshRaj 100DaysofMLCode,My journey to learn and grow in the domain of Machine Learning and Artificial Intelligence by performing the #100DaysofMLCode Challenge. Now supported by bright developers adding their learnings 👍,"['Jupyter Notebook', 'Python', 'Other']",165,340,452,29,31,0,https://github.com/NishkarshRaj/100DaysofMLCode
Xilinx ml-suite,Getting Started with Xilinx ML Suite,"['Jupyter Notebook', 'C++', 'Shell', 'Makefile', 'Python', 'C', 'Other']",150,339,83,2,4,3,https://github.com/Xilinx/ml-suite
marinavillaschi ML-AndrewNg,Notebooks from the Machine Learning Specialization,"['Jupyter Notebook', 'Python']",235,339,3,1,0,0,https://github.com/marinavillaschi/ML-AndrewNg
anshaneja5 mldl.study,"ML & DL roadmap with curated resources like videos, articles, research-papers, competitions, projects etc.","['JavaScript', 'Other']",35,339,138,7,9,0,https://github.com/anshaneja5/mldl.study
tucan9389 SemanticSegmentation-CoreML,The example project of inferencing Semantic Segementation using Core ML,"['Swift', 'Metal']",33,339,29,0,0,1,https://github.com/tucan9389/SemanticSegmentation-CoreML
MLH mlh-hackathon-organizer-guide,MLH Hackathon Organizer Guide,['CSS'],122,338,563,8,30,0,https://github.com/MLH/mlh-hackathon-organizer-guide
Kaleidophon deep-significance,Enabling easy statistical significance testing for deep neural networks.,"['Python', 'Jupyter Notebook', 'Shell']",20,338,204,0,4,8,https://github.com/Kaleidophon/deep-significance
kubeflow fairing,"Python SDK for building, training, and deploying ML models","['Jsonnet', 'Python', 'Other']",143,337,235,9,40,5,https://github.com/kubeflow/fairing
linkedin ml-ease,ADMM based large scale logistic regression,['Java'],76,336,14,2,0,0,https://github.com/linkedin/ml-ease
mxbi mlcrate,"A python module of handy tools and functions, mainly for ML and Kaggle",['Python'],42,336,49,0,0,2,https://github.com/mxbi/mlcrate
SciML SciMLBenchmarks.jl,"Scientific machine learning (SciML) benchmarks, AI for science, and (differential) equation solvers. Covers Julia, Python (PyTorch, Jax), MATLAB, R","['MATLAB', 'Julia', 'Modelica', 'Shell']",103,335,3729,69,68,4,https://github.com/SciML/SciMLBenchmarks.jl
apple ml-hugs,Official repository of HUGS: Human Gaussian Splats (CVPR 2024),"['Python', 'Shell']",47,335,9,0,2,0,https://github.com/apple/ml-hugs
AvivBick awesome-ssm-ml,Reading list for research topics in state-space models,[],33,335,145,0,17,0,https://github.com/AvivBick/awesome-ssm-ml
ckaestne seaibib,Software Engineering for AI/ML -- An Annotated Bibliography,[],34,333,195,2,2,0,https://github.com/ckaestne/seaibib
GigaxGames gigax,LLM-powered NPCs running on your hardware,['Python'],17,333,22,2,2,0,https://github.com/GigaxGames/gigax
awslabs amazon-sagemaker-mlops-workshop,Machine Learning Ops Workshop with SageMaker: lab guides and materials.,['Jupyter Notebook'],134,332,75,0,9,2,https://github.com/awslabs/amazon-sagemaker-mlops-workshop
tucan9389 ObjectDetection-CoreML,"An example running Object Detection using Core ML (YOLOv8, YOLOv5, YOLOv3, MobileNetV2+SSDLite)",['Swift'],57,332,33,0,0,4,https://github.com/tucan9389/ObjectDetection-CoreML
eloquentarduino EloquentTinyML,Eloquent interface to Tensorflow Lite for Microcontrollers,['C++'],62,330,24,0,2,3,https://github.com/eloquentarduino/EloquentTinyML
nebius soperator,Run Slurm in Kubernetes,"['Go', 'Shell', 'C', 'Smarty', 'Makefile', 'Dockerfile', 'Other']",47,330,3021,12,32,44,https://github.com/nebius/soperator
apache flink-ml,Machine learning library of Apache Flink,"['Java', 'Python', 'Other']",91,326,282,8,17,0,https://github.com/apache/flink-ml
johnmai-dev NotebookMLX,📋 NotebookMLX - An Open Source version of NotebookLM (Ported NotebookLlama),['Jupyter Notebook'],24,326,18,0,0,0,https://github.com/johnmai-dev/NotebookMLX
aws-samples mlops-amazon-sagemaker,Workshop content for applying DevOps practices to Machine Learning workloads using Amazon SageMaker,"['Jupyter Notebook', 'Python', 'Other']",130,325,138,3,11,0,https://github.com/aws-samples/mlops-amazon-sagemaker
sha256feng mldl-md-dynamics,A repository of update in molecular dynamics field by recent progress in machine learning and deep learning.,[],58,325,75,0,3,0,https://github.com/sha256feng/mldl-md-dynamics
neuralmagic sparsify,ML model optimization product to accelerate inference.,"['Python', 'Other']",31,324,403,0,15,25,https://github.com/neuralmagic/sparsify
ilia3101 MLV-App,All in one MLV processing app.,"['C++', 'C', 'Objective-C', 'Shell', 'HTML', 'CMake', 'Other']",35,324,2478,5,17,55,https://github.com/ilia3101/MLV-App
rodmarkun SmolML,A fully functional and simple Machine Learning library made entirely from scratch with Python.,['Python'],19,324,46,0,0,0,https://github.com/rodmarkun/SmolML
MashiMaroLjc ML-and-DM-in-action,Share my code during learning machine learning and data mining,"['Python', 'JavaScript', 'HTML']",135,323,33,0,0,0,https://github.com/MashiMaroLjc/ML-and-DM-in-action
Dyakonov PZAD,"Курс ""Прикладные задачи анализа данных"" (ВМК, МГУ имени М.В. Ломоносова)",[],49,323,179,0,0,0,https://github.com/Dyakonov/PZAD
kweonwooj papers,summary of ML papers I've read,[],34,322,4,0,0,0,https://github.com/kweonwooj/papers
morgant mlvwm,Macintosh-like Virtual Window Manager (official repo),"['C', 'Makefile']",13,322,68,2,3,6,https://github.com/morgant/mlvwm
JianWenJun MLDemo,This repo is all the machine learning related project codes and their corresponding blog posts at the graduate level.,"['Python', 'Jupyter Notebook']",133,321,65,0,0,0,https://github.com/JianWenJun/MLDemo
ygrek mldonkey,cross-platform multi-network p2p daemon (previously at http://mldonkey.sourceforge.net/),"['OCaml', 'C', 'Makefile', 'Frege', 'Shell', 'CSS', 'Other']",51,321,2199,4,8,5,https://github.com/ygrek/mldonkey
ThoughtWorksInc cd4ml-workshop,"Repository with sample code and instructions for ""Continuous Intelligence"" and ""Continuous Delivery for Machine Learning: CD4ML"" workshops","['Jupyter Notebook', 'Python', 'HTML', 'JavaScript', 'Shell', 'Dockerfile', 'Batchfile']",360,320,93,4,5,0,https://github.com/ThoughtWorksInc/cd4ml-workshop
ChrisCummins ProGraML,A Graph-based Program Representation for Data Flow Analysis and Compiler Optimizations,"['C++', 'Python', 'Starlark', 'LLVM', 'Shell', 'Makefile', 'Other']",63,320,1851,9,7,5,https://github.com/ChrisCummins/ProGraML
