Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url,languages_missing,Created,Last updated,Stars per contributor,Commits per contributor,Total changes,Community openness,Num languages,Has backend,Has frontend,Has infra,Has data,Stack breadth,Hype score
adamcohenhillel ADeus,"An open source AI wearable device that captures what you say and hear in the real world and then transcribes and stores it on your own server. You can then chat with Adeus using the app, and it will have all the right context about what you want to talk about - a truly personalized, personal AI.","['TypeScript', 'C++', 'Python', 'PLpgSQL', 'Swift', 'CMake', 'Other']",317,3324,330,4,19,0,https://github.com/adamcohenhillel/ADeus,False,2018-05-18,2018-10-29,166.2,16.5,334,0.011940298507462687,7,True,True,False,True,3,0
coleam00 local-ai-packaged,"Run all your local AI together in one package - Ollama, Supabase, n8n, Open WebUI, and more!",['Python'],1373,3323,58,24,6,0,https://github.com/coleam00/local-ai-packaged,False,2024-02-10,2024-12-19,474.7,8.3,82,0.2891566265060241,1,True,False,False,False,1,0
ArvinLovegood go-stock,🦄🦄🦄AI赋能股票分析：AI加持的股票分析/选股工具。股票行情获取，AI热点资讯分析，AI资金/财务分析，涨跌报警推送。支持A股，港股，美股。支持市场整体/个股情绪分析，AI辅助选股等。数据全部保留在本地。支持DeepSeek，OpenAI， Ollama，LMStudio，AnythingLLM，硅基流动，火山方舟，阿里云百炼等平台或模型。,"['Go', 'Vue', 'TypeScript', 'JavaScript', 'NSIS', 'Shell']",543,3321,687,0,6,258,https://github.com/ArvinLovegood/go-stock,False,2021-09-15,2021-10-05,474.4,98.1,687,0.0,6,True,True,True,False,3,0
Kitt-AI snowboy,Future versions with model training module will be maintained through a forked version here: https://github.com/seasalt-ai/snowboy,"['C++', 'Makefile', 'TypeScript', 'Python', 'Shell', 'SWIG', 'Go']",1045,3321,387,23,32,9,https://github.com/Kitt-AI/snowboy,False,2023-02-19,2024-12-31,100.6,11.7,410,0.05596107055961071,7,True,True,True,False,3,0
ai-robots-txt ai.robots.txt,A list of AI agents and robots to block.,['Python'],136,3319,598,1,48,45,https://github.com/ai-robots-txt/ai.robots.txt,False,2018-03-10,2019-01-08,67.7,12.2,599,0.0016666666666666668,1,True,False,False,False,1,1
datamllab rlcard,"Reinforcement Learning / AI Bots in Card (Poker) Games - Blackjack, Leduc, Texas, DouDizhu, Mahjong, UNO.",['Python'],711,3318,875,8,35,4,https://github.com/datamllab/rlcard,False,2023-10-02,2024-10-06,92.2,24.3,883,0.00904977375565611,1,True,False,False,False,1,0
1nchaos adata,免费开源A股量化交易数据库； 专注A股，专注量化，向阳而生； 开放、纯净、持续、为Ai(爱)发电。为个人量化交易而生，保卫3000点，珍惜底部机会......【股票数据，股票行情数据，股票量化数据，股票交易数据，k线行情数据，股票概念数据，股票数据接口，行情数据接口，量化交易数据】【多数据源融合，动态设置代理，保障数据高可用性】,"['Python', 'HTML', 'Jupyter Notebook']",441,3315,313,1,10,29,https://github.com/1nchaos/adata,False,2022-01-13,2024-05-14,301.4,28.5,314,0.0031746031746031746,3,True,True,False,False,2,0
cloudflare vibesdk,"An open-source vibe coding platform that helps you build your own vibe-coding platform, built entirely on Cloudflare stack","['TypeScript', 'JavaScript', 'Python', 'Other']",881,3309,610,7,12,3,https://github.com/cloudflare/vibesdk,False,2018-07-24,2019-08-11,254.5,46.9,617,0.011326860841423949,4,True,True,False,False,2,0
vercel streamdown,"A drop-in replacement for react-markdown, designed for AI-powered streaming.","['TypeScript', 'MDX', 'HTML', 'CSS']",156,3307,297,4,37,22,https://github.com/vercel/streamdown,False,2023-12-14,2024-12-31,87.0,7.8,301,0.013245033112582781,4,False,True,False,False,1,0
alicevision AliceVision,3D Computer Vision Framework,"['C++', 'Python', 'C', 'CMake', 'Modula-3', 'Cuda', 'Other']",854,3304,11741,30,194,10,https://github.com/alicevision/AliceVision,False,2018-02-12,2019-04-12,16.9,60.2,11771,0.0025484199796126403,7,True,False,False,False,1,0
princehuang overseas-website-note,「海外工具网站」已经是我人生主要事业了，很庆幸还来得及，感谢这个伟大的 AI 时代。,[],377,3304,13,0,0,0,https://github.com/princehuang/overseas-website-note,True,2023-03-22,2023-08-29,3304.0,13.0,13,0.0,0,False,False,False,False,0,0
girls-in-ai Girls-In-AI,免费学代码系列：小白python入门、数据分析data analyst、机器学习machine learning、深度学习deep learning、kaggle实战,['Jupyter Notebook'],497,3302,284,2,6,0,https://github.com/girls-in-ai/Girls-In-AI,False,2023-11-29,2024-12-31,471.7,40.6,286,0.006968641114982578,1,False,False,False,False,0,0
chonkie-inc chonkie,"🦛 CHONK docs with Chonkie ✨ — The lightweight ingestion library for fast, efficient and robust RAG pipelines","['Python', 'Cython']",211,3299,1443,9,25,28,https://github.com/chonkie-inc/chonkie,False,2020-01-31,2022-07-13,126.9,55.5,1452,0.006194081211286993,2,True,False,False,False,1,0
crmne ruby_llm,"One beautiful Ruby API for OpenAI, Anthropic, Gemini, Bedrock, OpenRouter, DeepSeek, Ollama, VertexAI, Perplexity, Mistral, GPUStack & OpenAI compatible APIs. Chat, Vision, Audio, PDF, Images, Embeddings, Tools, Streaming & Rails integration.",['Ruby'],328,3280,723,36,64,27,https://github.com/crmne/ruby_llm,False,2023-11-13,2024-12-31,50.5,11.1,759,0.04736842105263158,1,True,False,False,False,1,0
AprilNEA AChat,"🌊 AChat - An open-source/self-hosted/local-first AI platform, designed for enterprises and teams, perfectly combining powerful local processing capabilities with seamless remote synchronization.","['TypeScript', 'CSS', 'Other']",1193,3269,950,0,9,12,https://github.com/AprilNEA/AChat,False,2023-06-18,2024-12-31,326.9,95.0,950,0.0,3,False,True,False,False,1,0
fastai course22,The fast.ai course notebooks,['Jupyter Notebook'],1251,3264,50,25,7,0,https://github.com/fastai/course22,False,2023-04-20,2024-03-11,408.0,6.2,75,0.32894736842105265,1,False,False,False,False,0,0
gptscript-ai gptscript,Build AI assistants that interact with your systems,"['Go', 'Shell', 'Makefile']",293,3263,1114,8,29,57,https://github.com/gptscript-ai/gptscript,False,2020-06-18,2022-02-05,108.8,37.1,1122,0.007123775601068566,3,True,False,True,False,2,0
filipecalegario awesome-generative-ai,"A curated list of Generative AI tools, works, models, and references",[],595,3241,1187,40,103,0,https://github.com/filipecalegario/awesome-generative-ai,True,2018-12-26,2021-10-05,31.2,11.4,1227,0.03257328990228013,0,False,False,False,False,0,0
dangkhoasdc awesome-ai-residency,List of AI Residency Programs,[],270,3241,120,0,30,0,https://github.com/dangkhoasdc/awesome-ai-residency,True,2022-09-16,2023-07-01,104.5,3.9,120,0.0,0,False,False,False,False,0,0
MemTensor MemOS,"Build memory-native AI agents with Memory OS — an open-source framework for long-term memory, retrieval, and adaptive learning in large language models. Agent Memory | Memory System | Memory Management | Memory MCP | MCP System | LLM Memory | Agents Memory System |","['Python', 'Other']",291,3229,381,12,37,0,https://github.com/MemTensor/MemOS,False,2018-10-08,2020-05-22,85.0,10.0,393,0.030456852791878174,2,True,False,False,False,1,1
latitudegames AIDungeon,Infinite adventures await!,"['Python', 'Jupyter Notebook', 'Shell']",552,3226,1604,6,36,0,https://github.com/latitudegames/AIDungeon,False,2023-03-03,2024-09-25,87.2,43.4,1610,0.0037243947858473,3,True,False,True,False,2,0
JoePenna Dreambooth-Stable-Diffusion,"Implementation of Dreambooth (https://arxiv.org/abs/2208.12242) by way of Textual Inversion (https://arxiv.org/abs/2208.01618) for Stable Diffusion (https://arxiv.org/abs/2112.10752). Tweaks focused on training faces, objects, and styles.","['Jupyter Notebook', 'Python', 'Shell']",546,3222,331,2,19,0,https://github.com/JoePenna/Dreambooth-Stable-Diffusion,False,2019-10-29,2019-11-25,161.1,16.6,333,0.005988023952095809,3,True,False,True,False,2,0
OpenGVLab InternGPT,"InternGPT (iGPT) is an open source demo platform where you can easily showcase your AI models. Now it supports DragGAN, ChatGPT, ImageBind, multimodal chat like GPT-4, SAM, interactive image editing, etc. Try it at igpt.opengvlab.com (支持DragGAN、ChatGPT、ImageBind、SAM的在线Demo系统)","['Python', 'Cuda', 'Other']",232,3220,261,1,12,0,https://github.com/OpenGVLab/InternGPT,False,2018-04-03,2020-11-11,247.7,20.1,262,0.0038022813688212928,3,True,False,False,False,1,1
Hoper-J AI-Guide-and-Demos-zh_CN,这是一份入门AI/LLM大模型的逐步指南，包含教程和演示代码，带你从API走进本地大模型部署和微调，代码文件会提供Kaggle或Colab在线版本，即便没有显卡也可以进行学习。项目中还开设了一个小型的代码游乐场🎡，你可以尝试在里面实验一些有意思的AI脚本。同时，包含李宏毅 (HUNG-YI LEE）2024生成式人工智能导论课程的完整中文镜像作业。,['Python'],342,3218,285,1,3,0,https://github.com/Hoper-J/AI-Guide-and-Demos-zh_CN,False,2019-11-03,2019-12-15,804.5,71.2,286,0.003484320557491289,1,True,False,False,False,1,0
coleam00 ai-agents-masterclass,Follow along with my AI Agents Masterclass videos! All of the code I create and use in this series on YouTube will be here for you to use and even build on top of!,"['Python', 'JavaScript', 'TypeScript', 'CSS']",1309,3211,42,15,2,0,https://github.com/coleam00/ai-agents-masterclass,False,2023-05-24,2024-07-19,1070.3,14.0,57,0.25862068965517243,4,True,True,False,False,2,0
OneRedOak claude-code-workflows,"The best workflows and configurations I've developed, having heavily used Claude Code since the day of it's release. Workflows are based off applied learnings from our AI-native startup.",[],486,3211,12,3,2,0,https://github.com/OneRedOak/claude-code-workflows,True,2018-03-02,2018-08-25,1070.3,4.0,15,0.1875,0,False,False,False,False,0,1
pytorch rl,"A modular, primitive-first, python-first PyTorch library for Reinforcement Learning.","['Python', 'Other']",422,3201,2136,93,190,28,https://github.com/pytorch/rl,False,2020-10-25,2022-04-06,16.8,11.2,2229,0.04170403587443946,2,True,False,False,False,1,0
NVIDIA-AI-IOT jetbot,An educational AI robot based on NVIDIA Jetson Nano.,"['Jupyter Notebook', 'Python', 'Shell', 'C++', 'Dockerfile', 'CMake']",1053,3200,392,14,10,5,https://github.com/NVIDIA-AI-IOT/jetbot,False,2022-01-29,2024-09-20,290.9,35.6,406,0.0343980343980344,6,True,False,True,False,2,0
unitycatalog unitycatalog,"Open, Multi-modal Catalog for Data & AI","['Java', 'Python', 'Jupyter Notebook', 'TypeScript', 'Scala', 'Shell', 'Other']",548,3199,573,105,107,8,https://github.com/unitycatalog/unitycatalog,False,2019-08-27,2020-03-11,29.6,5.3,678,0.15463917525773196,7,True,True,True,False,3,0
Pimzino spec-workflow-mcp,"A Model Context Protocol (MCP) server that provides structured spec-driven development workflow tools for AI-assisted software development, featuring a real-time web dashboard and VSCode extension for monitoring and managing your project's progress directly in your development environment.","['TypeScript', 'JavaScript', 'CSS', 'Other']",273,3195,296,4,13,0,https://github.com/Pimzino/spec-workflow-mcp,False,2019-11-13,2021-07-14,228.2,21.1,300,0.013289036544850499,4,False,True,False,False,1,1
alexrudall ruby-openai,OpenAI API + Ruby! 🤖❤️ GPT-5 & Realtime WebRTC compatible!,"['Ruby', 'Other']",377,3194,1325,14,77,61,https://github.com/alexrudall/ruby-openai,False,2021-11-29,2024-03-19,40.9,17.0,1339,0.010447761194029851,2,True,False,False,False,1,0
Tinche aiofiles,File support for asyncio,"['Python', 'Just']",163,3192,287,5,38,4,https://github.com/Tinche/aiofiles,False,2024-03-30,2024-12-31,81.8,7.4,292,0.017064846416382253,2,True,False,False,False,1,0
SwanHubX SwanLab,"⚡️SwanLab - an open-source, modern-design AI training tracking and visualization tool. Supports Cloud / Self-hosted use. Integrated with PyTorch / Transformers / LLaMA Factory / veRL/ Swift / Ultralytics / MMEngine / Keras etc.","['Python', 'Other']",173,3192,777,1,30,80,https://github.com/SwanHubX/SwanLab,False,2019-06-08,2019-06-29,103.0,25.1,778,0.0012836970474967907,2,True,False,False,False,1,0
Deepractice PromptX,PromptX · 领先的AI 智能体上下文平台 ｜ PromptX · Leading AI Agent Context Platform,"['JavaScript', 'TypeScript', 'Shell', 'Gherkin', 'CSS', 'Dockerfile']",265,3189,844,0,13,40,https://github.com/Deepractice/PromptX,False,2024-07-21,2024-12-31,227.8,60.3,844,0.0,6,False,True,True,False,2,0
louisfb01 best_AI_papers_2022,"A curated list of the latest breakthroughs in AI (in 2022) by release date with a clear video explanation, link to a more in-depth article, and code.",[],201,3188,47,0,0,0,https://github.com/louisfb01/best_AI_papers_2022,True,2023-05-23,2024-12-31,3188.0,47.0,47,0.0,0,False,False,False,False,0,0
thomasahle sunfish,Sunfish: a Python Chess Engine in 111 lines of code,"['Python', 'Shell']",573,3167,262,5,22,0,https://github.com/thomasahle/sunfish,False,2021-01-06,2023-04-27,137.7,11.4,267,0.018656716417910446,2,True,False,True,False,2,0
metorial metorial,Connect any AI model to 600+ integrations; powered by MCP 📡 🚀,['TypeScript'],349,3165,2656,1,6,0,https://github.com/metorial/metorial,False,2022-10-20,2023-01-25,452.1,379.4,2657,0.0003762227238525207,1,False,True,False,False,1,0
Azure PyRIT,The Python Risk Identification Tool for generative AI (PyRIT) is an open source framework built to empower security professionals and engineers to proactively identify risks in generative AI systems.,"['Python', 'Other']",617,3164,821,25,105,15,https://github.com/Azure/PyRIT,False,2023-01-11,2024-03-20,29.8,7.7,846,0.0295159386068477,2,True,False,False,False,1,0
liaokongVFX MCP-Chinese-Getting-Started-Guide,Model Context Protocol(MCP) 编程极速入门,[],188,3159,25,1,3,0,https://github.com/liaokongVFX/MCP-Chinese-Getting-Started-Guide,True,2024-04-15,2024-12-31,789.8,6.2,26,0.037037037037037035,0,False,False,False,False,0,0
pezzolabs pezzo,"🕹️ Open-source, developer-first LLMOps platform designed to streamline prompt design, version management, instant delivery, collaboration, troubleshooting, observability and more.","['TypeScript', 'JavaScript', 'CSS', 'PLpgSQL', 'Dockerfile', 'HTML', 'Shell']",266,3157,259,5,24,71,https://github.com/pezzolabs/pezzo,False,2023-09-26,2024-12-31,126.3,10.4,264,0.018867924528301886,7,False,True,True,True,3,0
smartloli EFAK,"A AI-Driven, Distributed and high-performance monitoring system, for comprehensive monitoring and management of kafka cluster.","['Java', 'JavaScript', 'HTML', 'Other']",783,3154,124,24,0,0,https://github.com/smartloli/EFAK,False,2021-02-18,2022-01-27,3154.0,124.0,148,0.1610738255033557,4,True,True,False,False,2,0
dirk1983 deepseek,演示站可以免费使用deepseek-r1满血模型进行AI对话，并支持使用stablediffusion模型画图。本项目是PHP版调用DeepSeek第三方接口进行问答和画图，采用Stream流模式通信，一边生成一边输出。前端采用EventSource，支持Markdown格式解析，支持公式显示，代码有着色处理，支持画图。页面UI简洁，支持上下文连续会话。源码只有几个文件，没用任何框架，支持所有PHP版本，全部开源，极易二开，适合PHP初学者。保姆级教程，账号等周边资源，欢迎进群交流，一切全免费。,"['JavaScript', 'PHP', 'CSS']",0,3139,170,0,4,1,https://github.com/dirk1983/deepseek,False,2024-03-11,2024-12-31,627.8,34.0,170,0.0,3,False,True,False,False,1,0
johnbean393 Sidekick,"A native macOS app that allows users to chat with a local LLM that can respond with information from files, folders and websites on your Mac without installing any other software. Powered by llama.cpp.","['Swift', 'HTML', 'Shell']",138,3135,565,0,4,0,https://github.com/johnbean393/Sidekick,False,2024-04-05,2024-12-31,627.0,113.0,565,0.0,3,False,True,True,False,2,0
Josh-XT AGiXT,"AGiXT is a dynamic AI Agent Automation Platform that seamlessly orchestrates instruction management and complex task execution across diverse AI providers. Combining adaptive memory, smart features, and a versatile plugin system, AGiXT delivers efficient and comprehensive AI solutions.","['Python', 'Jupyter Notebook']",440,3130,5197,0,45,427,https://github.com/Josh-XT/AGiXT,False,2020-12-15,2021-08-14,68.0,113.0,5197,0.0,2,True,False,False,False,1,0
hzwer WritingAIPaper,Writing AI Conference Papers: A Handbook for Beginners,[],112,3125,76,0,2,0,https://github.com/hzwer/WritingAIPaper,True,2024-07-25,2024-12-31,1041.7,25.3,76,0.0,0,False,False,False,False,0,0
lakesoul-io LakeSoul,"LakeSoul is an end-to-end, realtime and cloud native Lakehouse framework with fast data ingestion, concurrent update and incremental data analytics on cloud storages for both BI and AI applications.","['Java', 'Scala', 'Rust', 'Python', 'MDX', 'Shell', 'Other']",413,3124,1268,3,24,20,https://github.com/lakesoul-io/LakeSoul,False,2018-04-17,2020-12-01,125.0,50.7,1271,0.0023584905660377358,7,True,False,True,False,2,1
krishnakumarsekar awesome-quantum-machine-learning,"Here you can get all the Quantum Machine learning Basics, Algorithms ,Study Materials ,Projects and the descriptions of the projects around the web",['HTML'],723,3118,109,5,0,0,https://github.com/krishnakumarsekar/awesome-quantum-machine-learning,False,2018-02-17,2018-03-20,3118.0,109.0,114,0.043478260869565216,1,False,True,False,False,1,0
